state_fips,county_fips,region,state_name,county_name,estimates_base_2010
48,419,3,Texas,Shelby County,25448
48,421,3,Texas,Sherman County,3034
48,423,3,Texas,Smith County,209725
48,425,3,Texas,Somervell County,8491
48,427,3,Texas,Starr County,60967
48,429,3,Texas,Stephens County,9634
48,431,3,Texas,Sterling County,1143
48,433,3,Texas,Stonewall County,1490
48,435,3,Texas,Sutton County,4128
48,437,3,Texas,Swisher County,7859
48,439,3,Texas,Tarrant County,1810664
48,441,3,Texas,Taylor County,131515
48,443,3,Texas,Terrell County,984
48,445,3,Texas,Terry County,12651
48,447,3,Texas,Throckmorton County,1641
48,449,3,Texas,Titus County,32334
48,451,3,Texas,Tom Green County,110228
48,453,3,Texas,Travis County,1024444
48,455,3,Texas,Trinity County,14675
48,457,3,Texas,Tyler County,21760
48,459,3,Texas,Upshur County,39311
48,461,3,Texas,Upton County,3349
48,463,3,Texas,Uvalde County,26405
48,465,3,Texas,Val Verde County,48879
48,467,3,Texas,Van Zandt County,52552
48,469,3,Texas,Victoria County,86793
48,471,3,Texas,Walker County,67860
48,473,3,Texas,Waller County,43274
48,475,3,Texas,Ward County,10658
48,477,3,Texas,Washington County,33699
48,479,3,Texas,Webb County,250304
48,481,3,Texas,Wharton County,41280
48,483,3,Texas,Wheeler County,5406
48,485,3,Texas,Wichita County,131659
48,487,3,Texas,Wilbarger County,13535
48,489,3,Texas,Willacy County,22136
48,491,3,Texas,Williamson County,422504
48,493,3,Texas,Wilson County,42905
48,495,3,Texas,Winkler County,7110
48,497,3,Texas,Wise County,59115
48,499,3,Texas,Wood County,41959
48,501,3,Texas,Yoakum County,7879
48,503,3,Texas,Young County,18550
48,505,3,Texas,Zapata County,14018
48,507,3,Texas,Zavala County,11677
49,001,4,Utah,Beaver County,6629
49,003,4,Utah,Box Elder County,49983
49,005,4,Utah,Cache County,112656
49,007,4,Utah,Carbon County,21403
49,009,4,Utah,Daggett County,1061
49,011,4,Utah,Davis County,306492
49,013,4,Utah,Duchesne County,18605
49,015,4,Utah,Emery County,10976
49,017,4,Utah,Garfield County,5172
49,019,4,Utah,Grand County,9224
49,021,4,Utah,Iron County,46163
49,023,4,Utah,Juab County,10246
49,025,4,Utah,Kane County,7125
49,027,4,Utah,Millard County,12503
49,029,4,Utah,Morgan County,9469
49,031,4,Utah,Piute County,1557
49,033,4,Utah,Rich County,2264
49,035,4,Utah,Salt Lake County,1029590
49,037,4,Utah,San Juan County,14745
49,039,4,Utah,Sanpete County,27822
49,041,4,Utah,Sevier County,20801
49,043,4,Utah,Summit County,36324
49,045,4,Utah,Tooele County,58218
49,047,4,Utah,Uintah County,32588
49,049,4,Utah,Utah County,516639
49,051,4,Utah,Wasatch County,23525
49,053,4,Utah,Washington County,138115
49,055,4,Utah,Wayne County,2778
49,057,4,Utah,Weber County,231218
50,001,1,Vermont,Addison County,36818
50,003,1,Vermont,Bennington County,37119
50,005,1,Vermont,Caledonia County,31234
50,007,1,Vermont,Chittenden County,156535
50,009,1,Vermont,Essex County,6306
50,011,1,Vermont,Franklin County,47759
50,013,1,Vermont,Grand Isle County,6970
50,015,1,Vermont,Lamoille County,24473
50,017,1,Vermont,Orange County,28936
50,019,1,Vermont,Orleans County,27234
50,021,1,Vermont,Rutland County,61660
50,023,1,Vermont,Washington County,59524
50,025,1,Vermont,Windham County,44511
50,027,1,Vermont,Windsor County,56658
51,001,3,Virginia,Accomack County,33162
51,003,3,Virginia,Albemarle County,98998
51,005,3,Virginia,Alleghany County,16264
51,007,3,Virginia,Amelia County,12695
51,009,3,Virginia,Amherst County,32354
51,011,3,Virginia,Appomattox County,15028
51,013,3,Virginia,Arlington County,207696
51,015,3,Virginia,Augusta County,73753
51,017,3,Virginia,Bath County,4727
51,019,3,Virginia,Bedford County,74929
51,021,3,Virginia,Bland County,6824
51,023,3,Virginia,Botetourt County,33152
51,025,3,Virginia,Brunswick County,17426
51,027,3,Virginia,Buchanan County,24102
51,029,3,Virginia,Buckingham County,17140
51,031,3,Virginia,Campbell County,54809
51,033,3,Virginia,Caroline County,28554
51,035,3,Virginia,Carroll County,30072
51,036,3,Virginia,Charles City County,7256
51,037,3,Virginia,Charlotte County,12597
51,041,3,Virginia,Chesterfield County,316240
51,043,3,Virginia,Clarke County,14025
51,045,3,Virginia,Craig County,5175
51,047,3,Virginia,Culpeper County,46688
51,049,3,Virginia,Cumberland County,10039
51,051,3,Virginia,Dickenson County,15877
51,053,3,Virginia,Dinwiddie County,28012
51,057,3,Virginia,Essex County,11149
51,059,3,Virginia,Fairfax County,1081703
51,061,3,Virginia,Fauquier County,65228
51,063,3,Virginia,Floyd County,15291
51,065,3,Virginia,Fluvanna County,25742
51,067,3,Virginia,Franklin County,56128
51,069,3,Virginia,Frederick County,78269
51,071,3,Virginia,Giles County,17286
51,073,3,Virginia,Gloucester County,36859
51,075,3,Virginia,Goochland County,21692
51,077,3,Virginia,Grayson County,15554
51,079,3,Virginia,Greene County,18389
51,081,3,Virginia,Greensville County,12245
51,083,3,Virginia,Halifax County,36253
51,085,3,Virginia,Hanover County,99850
51,087,3,Virginia,Henrico County,306756
51,089,3,Virginia,Henry County,54182
51,091,3,Virginia,Highland County,2319
51,093,3,Virginia,Isle of Wight County,35277
51,095,3,Virginia,James City County,67379
51,097,3,Virginia,King and Queen County,6940
51,099,3,Virginia,King George County,23578
51,101,3,Virginia,King William County,15927
51,103,3,Virginia,Lancaster County,11390
51,105,3,Virginia,Lee County,25589
51,107,3,Virginia,Loudoun County,312348
51,109,3,Virginia,Louisa County,33168
51,111,3,Virginia,Lunenburg County,12916
51,113,3,Virginia,Madison County,13306
51,115,3,Virginia,Mathews County,8976
51,117,3,Virginia,Mecklenburg County,32716
51,119,3,Virginia,Middlesex County,10959
51,121,3,Virginia,Montgomery County,94422
51,125,3,Virginia,Nelson County,15015
51,127,3,Virginia,New Kent County,18432
51,131,3,Virginia,Northampton County,12391
51,133,3,Virginia,Northumberland County,12331
51,135,3,Virginia,Nottoway County,15853
51,137,3,Virginia,Orange County,33554
51,139,3,Virginia,Page County,24051
51,141,3,Virginia,Patrick County,18500
51,143,3,Virginia,Pittsylvania County,63469
51,145,3,Virginia,Powhatan County,28069
51,147,3,Virginia,Prince Edward County,23363
51,149,3,Virginia,Prince George County,35715
51,153,3,Virginia,Prince William County,402009
51,155,3,Virginia,Pulaski County,34857
51,157,3,Virginia,Rappahannock County,7506
51,159,3,Virginia,Richmond County,9254
51,161,3,Virginia,Roanoke County,92465
51,163,3,Virginia,Rockbridge County,22355
51,165,3,Virginia,Rockingham County,76321
51,167,3,Virginia,Russell County,28923
51,169,3,Virginia,Scott County,23168
51,171,3,Virginia,Shenandoah County,41996
51,173,3,Virginia,Smyth County,32213
51,175,3,Virginia,Southampton County,18573
51,177,3,Virginia,Spotsylvania County,122453
51,179,3,Virginia,Stafford County,128984
51,181,3,Virginia,Surry County,7064
51,183,3,Virginia,Sussex County,12070
51,185,3,Virginia,Tazewell County,45058
51,187,3,Virginia,Warren County,37450
51,191,3,Virginia,Washington County,54961
51,193,3,Virginia,Westmoreland County,17460
51,195,3,Virginia,Wise County,41437
51,197,3,Virginia,Wythe County,29246
51,199,3,Virginia,York County,65191
51,510,3,Virginia,Alexandria city,139998
51,520,3,Virginia,Bristol city,17738
51,530,3,Virginia,Buena Vista city,6607
51,540,3,Virginia,Charlottesville city,43425
51,550,3,Virginia,Chesapeake city,222311
51,570,3,Virginia,Colonial Heights city,17410
51,580,3,Virginia,Covington city,5951
51,590,3,Virginia,Danville city,43071
51,595,3,Virginia,Emporia city,5925
51,600,3,Virginia,Fairfax city,22554
51,610,3,Virginia,Falls Church city,12244
51,620,3,Virginia,Franklin city,8578
51,630,3,Virginia,Fredericksburg city,24178
51,640,3,Virginia,Galax city,6989
51,650,3,Virginia,Hampton city,137464
51,660,3,Virginia,Harrisonburg city,48900
51,670,3,Virginia,Hopewell city,22591
51,678,3,Virginia,Lexington city,7037
51,680,3,Virginia,Lynchburg city,75534
51,683,3,Virginia,Manassas city,37799
51,685,3,Virginia,Manassas Park city,14243
51,690,3,Virginia,Martinsville city,13814
51,700,3,Virginia,Newport News city,180955
51,710,3,Virginia,Norfolk city,242827
51,720,3,Virginia,Norton city,3993
51,730,3,Virginia,Petersburg city,32441
51,735,3,Virginia,Poquoson city,12159
51,740,3,Virginia,Portsmouth city,95526
51,750,3,Virginia,Radford city,16395
51,760,3,Virginia,Richmond city,204375
51,770,3,Virginia,Roanoke city,96910
51,775,3,Virginia,Salem city,24836
51,790,3,Virginia,Staunton city,23745
51,800,3,Virginia,Suffolk city,84565
51,810,3,Virginia,Virginia Beach city,437903
51,820,3,Virginia,Waynesboro city,20998
51,830,3,Virginia,Williamsburg city,13700
51,840,3,Virginia,Winchester city,26223
53,001,4,Washington,Adams County,18731
53,003,4,Washington,Asotin County,21623
53,005,4,Washington,Benton County,175168
53,007,4,Washington,Chelan County,72460
53,009,4,Washington,Clallam County,71396
53,011,4,Washington,Clark County,425360
53,013,4,Washington,Columbia County,4078
53,015,4,Washington,Cowlitz County,102408
53,017,4,Washington,Douglas County,38427
53,019,4,Washington,Ferry County,7554
53,021,4,Washington,Franklin County,78160
53,023,4,Washington,Garfield County,2266
53,025,4,Washington,Grant County,89124
53,027,4,Washington,Grays Harbor County,72800
53,029,4,Washington,Island County,78508
53,031,4,Washington,Jefferson County,29880
53,033,4,Washington,King County,1931287
53,035,4,Washington,Kitsap County,251143
53,037,4,Washington,Kittitas County,40910
53,039,4,Washington,Klickitat County,20317
53,041,4,Washington,Lewis County,75457
53,043,4,Washington,Lincoln County,10570
53,045,4,Washington,Mason County,60689
53,047,4,Washington,Okanogan County,41117
53,049,4,Washington,Pacific County,20919
53,051,4,Washington,Pend Oreille County,13001
53,053,4,Washington,Pierce County,795222
53,055,4,Washington,San Juan County,15768
53,057,4,Washington,Skagit County,116892
53,059,4,Washington,Skamania County,11070
53,061,4,Washington,Snohomish County,713299
53,063,4,Washington,Spokane County,471220
53,065,4,Washington,Stevens County,43532
53,067,4,Washington,Thurston County,252260
53,069,4,Washington,Wahkiakum County,3979
53,071,4,Washington,Walla Walla County,58781
53,073,4,Washington,Whatcom County,201146
53,075,4,Washington,Whitman County,44778
53,077,4,Washington,Yakima County,243240
54,001,3,West Virginia,Barbour County,16587
54,003,3,West Virginia,Berkeley County,104188
54,005,3,West Virginia,Boone County,24625
54,007,3,West Virginia,Braxton County,14519
54,009,3,West Virginia,Brooke County,24051
54,011,3,West Virginia,Cabell County,96295
54,013,3,West Virginia,Calhoun County,7627
54,015,3,West Virginia,Clay County,9384
54,017,3,West Virginia,Doddridge County,8201
54,019,3,West Virginia,Fayette County,46049
54,021,3,West Virginia,Gilmer County,8695
54,023,3,West Virginia,Grant County,11920
54,025,3,West Virginia,Greenbrier County,35483
54,027,3,West Virginia,Hampshire County,23960
54,029,3,West Virginia,Hancock County,30688
54,031,3,West Virginia,Hardy County,14027
54,033,3,West Virginia,Harrison County,69094
54,035,3,West Virginia,Jackson County,29214
54,037,3,West Virginia,Jefferson County,53490
54,039,3,West Virginia,Kanawha County,193053
54,041,3,West Virginia,Lewis County,16372
54,043,3,West Virginia,Lincoln County,21709
54,045,3,West Virginia,Logan County,36754
54,047,3,West Virginia,McDowell County,22109
54,049,3,West Virginia,Marion County,56433
54,051,3,West Virginia,Marshall County,33131
54,053,3,West Virginia,Mason County,27348
54,055,3,West Virginia,Mercer County,62265
54,057,3,West Virginia,Mineral County,28225
54,059,3,West Virginia,Mingo County,26834
54,061,3,West Virginia,Monongalia County,96184
54,063,3,West Virginia,Monroe County,13498
54,065,3,West Virginia,Morgan County,17541
54,067,3,West Virginia,Nicholas County,26233
54,069,3,West Virginia,Ohio County,44426
54,071,3,West Virginia,Pendleton County,7695
54,073,3,West Virginia,Pleasants County,7602
54,075,3,West Virginia,Pocahontas County,8722
54,077,3,West Virginia,Preston County,33518
54,079,3,West Virginia,Putnam County,55489
54,081,3,West Virginia,Raleigh County,78865
54,083,3,West Virginia,Randolph County,29405
54,085,3,West Virginia,Ritchie County,10449
54,087,3,West Virginia,Roane County,14927
54,089,3,West Virginia,Summers County,13926
54,091,3,West Virginia,Taylor County,16891
54,093,3,West Virginia,Tucker County,7141
54,095,3,West Virginia,Tyler County,9230
54,097,3,West Virginia,Upshur County,24256
54,099,3,West Virginia,Wayne County,42506
54,101,3,West Virginia,Webster County,9150
54,103,3,West Virginia,Wetzel County,16563
54,105,3,West Virginia,Wirt County,5714
54,107,3,West Virginia,Wood County,86953
54,109,3,West Virginia,Wyoming County,23804
55,001,2,Wisconsin,Adams County,20867
55,003,2,Wisconsin,Ashland County,16157
55,005,2,Wisconsin,Barron County,45873
55,007,2,Wisconsin,Bayfield County,15008
55,009,2,Wisconsin,Brown County,248003
55,011,2,Wisconsin,Buffalo County,13588
55,013,2,Wisconsin,Burnett County,15458
55,015,2,Wisconsin,Calumet County,48981
55,017,2,Wisconsin,Chippewa County,62502
55,019,2,Wisconsin,Clark County,34691
55,021,2,Wisconsin,Columbia County,56859
55,023,2,Wisconsin,Crawford County,16644
55,025,2,Wisconsin,Dane County,488081
55,027,2,Wisconsin,Dodge County,88750
55,029,2,Wisconsin,Door County,27785
55,031,2,Wisconsin,Douglas County,44159
55,033,2,Wisconsin,Dunn County,43865
55,035,2,Wisconsin,Eau Claire County,98881
55,037,2,Wisconsin,Florence County,4423
55,039,2,Wisconsin,Fond du Lac County,101623
55,041,2,Wisconsin,Forest County,9304
55,043,2,Wisconsin,Grant County,51204
55,045,2,Wisconsin,Green County,36839
55,047,2,Wisconsin,Green Lake County,19044
55,049,2,Wisconsin,Iowa County,23687
55,051,2,Wisconsin,Iron County,5916
55,053,2,Wisconsin,Jackson County,20441
55,055,2,Wisconsin,Jefferson County,83688
55,057,2,Wisconsin,Juneau County,26665
55,059,2,Wisconsin,Kenosha County,166424
55,061,2,Wisconsin,Kewaunee County,20578
55,063,2,Wisconsin,La Crosse County,114638
55,065,2,Wisconsin,Lafayette County,16833
55,067,2,Wisconsin,Langlade County,19977
55,069,2,Wisconsin,Lincoln County,28743
55,071,2,Wisconsin,Manitowoc County,81444
55,073,2,Wisconsin,Marathon County,134061
55,075,2,Wisconsin,Marinette County,41749
55,077,2,Wisconsin,Marquette County,15399
55,078,2,Wisconsin,Menominee County,4232
55,079,2,Wisconsin,Milwaukee County,947728
55,081,2,Wisconsin,Monroe County,44677
55,083,2,Wisconsin,Oconto County,37660
55,085,2,Wisconsin,Oneida County,36012
55,087,2,Wisconsin,Outagamie County,176686
55,089,2,Wisconsin,Ozaukee County,86395
55,091,2,Wisconsin,Pepin County,7469
55,093,2,Wisconsin,Pierce County,41029
55,095,2,Wisconsin,Polk County,44198
55,097,2,Wisconsin,Portage County,70021
55,099,2,Wisconsin,Price County,14159
55,101,2,Wisconsin,Racine County,195428
55,103,2,Wisconsin,Richland County,18028
55,105,2,Wisconsin,Rock County,160325
55,107,2,Wisconsin,Rusk County,14754
55,109,2,Wisconsin,St. Croix County,84337
55,111,2,Wisconsin,Sauk County,61955
55,113,2,Wisconsin,Sawyer County,16538
55,115,2,Wisconsin,Shawano County,41955
55,117,2,Wisconsin,Sheboygan County,115512
55,119,2,Wisconsin,Taylor County,20690
55,121,2,Wisconsin,Trempealeau County,28815
55,123,2,Wisconsin,Vernon County,29769
55,125,2,Wisconsin,Vilas County,21444
55,127,2,Wisconsin,Walworth County,102230
55,129,2,Wisconsin,Washburn County,15907
55,131,2,Wisconsin,Washington County,131885
55,133,2,Wisconsin,Waukesha County,389946
55,135,2,Wisconsin,Waupaca County,52410
55,137,2,Wisconsin,Waushara County,24509
55,139,2,Wisconsin,Winnebago County,167000
55,141,2,Wisconsin,Wood County,74750
56,001,4,Wyoming,Albany County,36299
56,003,4,Wyoming,Big Horn County,11669
56,005,4,Wyoming,Campbell County,46133
56,007,4,Wyoming,Carbon County,15884
56,009,4,Wyoming,Converse County,13833
56,011,4,Wyoming,Crook County,7080
56,013,4,Wyoming,Fremont County,40123
56,015,4,Wyoming,Goshen County,13247
56,017,4,Wyoming,Hot Springs County,4812
56,019,4,Wyoming,Johnson County,8569
56,021,4,Wyoming,Laramie County,91885
56,023,4,Wyoming,Lincoln County,18106
56,025,4,Wyoming,Natrona County,75448
56,027,4,Wyoming,Niobrara County,2484
56,029,4,Wyoming,Park County,28207
56,031,4,Wyoming,Platte County,8667
56,033,4,Wyoming,Sheridan County,29124
56,035,4,Wyoming,Sublette County,10244
56,037,4,Wyoming,Sweetwater County,43806
56,039,4,Wyoming,Teton County,21298
56,041,4,Wyoming,Uinta County,21121
56,043,4,Wyoming,Washakie County,8528
56,045,4,Wyoming,Weston County,7208
