geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US13069,Coffee County,Georgia,4.12,13.20,5.54,38266
0500000US13071,Colquitt County,Georgia,5.63,12.45,5.71,35472
0500000US13073,Columbia County,Georgia,4.70,35.09,13.25,76938
0500000US13075,Cook County,Georgia,5.78,15.55,5.86,38408
0500000US13077,Coweta County,Georgia,11.92,29.83,9.36,70717
0500000US13079,Crawford County,Georgia,5.20,10.33,5.48,43257
0500000US13081,Crisp County,Georgia,6.04,13.70,4.53,35096
0500000US13083,Dade County,Georgia,6.76,13.88,4.81,44471
0500000US13085,Dawson County,Georgia,14.37,30.39,11.86,65805
0500000US13087,Decatur County,Georgia,7.49,14.56,6.09,39148
0500000US13089,DeKalb County,Georgia,12.13,43.36,18.42,59280
0500000US13091,Dodge County,Georgia,14.73,13.70,5.14,35757
0500000US13093,Dooly County,Georgia,3.67,11.27,4.23,35629
0500000US13095,Dougherty County,Georgia,3.95,21.39,9.13,37633
0500000US13097,Douglas County,Georgia,15.25,27.14,10.25,62147
0500000US13099,Early County,Georgia,8.09,15.63,5.42,31567
0500000US13101,Echols County,Georgia,3.31,8.83,2.97,34447
0500000US13103,Effingham County,Georgia,11.50,20.09,6.69,65153
0500000US13105,Elbert County,Georgia,6.97,10.84,4.37,37943
0500000US13107,Emanuel County,Georgia,10.49,12.37,6.25,34946
0500000US13109,Evans County,Georgia,10.43,15.48,5.24,39701
0500000US13111,Fannin County,Georgia,11.49,21.25,7.98,45647
0500000US13113,Fayette County,Georgia,13.51,46.53,17.90,87272
0500000US13115,Floyd County,Georgia,5.21,20.45,8.73,46367
0500000US13117,Forsyth County,Georgia,15.96,51.69,17.67,101743
0500000US13119,Franklin County,Georgia,7.16,13.52,5.36,40198
0500000US13121,Fulton County,Georgia,10.28,51.39,20.89,64787
0500000US13123,Gilmer County,Georgia,17.16,20.05,7.75,49389
0500000US13125,Glascock County,Georgia,14.74,9.02,1.41,41686
0500000US13127,Glynn County,Georgia,3.46,29.64,11.78,50672
0500000US13129,Gordon County,Georgia,6.81,14.42,5.57,44313
0500000US13131,Grady County,Georgia,8.31,14.11,5.79,42348
0500000US13133,Greene County,Georgia,9.77,25.85,11.08,49755
0500000US13135,Gwinnett County,Georgia,16.54,36.10,12.63,67769
0500000US13137,Habersham County,Georgia,11.08,18.70,8.57,49140
0500000US13139,Hall County,Georgia,9.80,24.05,9.07,59898
0500000US13141,Hancock County,Georgia,11.21,8.82,3.54,31984
0500000US13143,Haralson County,Georgia,18.11,14.02,5.85,46353
0500000US13145,Harris County,Georgia,3.92,29.89,11.91,74261
0500000US13147,Hart County,Georgia,6.38,15.15,6.03,41358
0500000US13149,Heard County,Georgia,16.69,9.76,4.75,48094
0500000US13151,Henry County,Georgia,15.02,28.29,10.58,68609
0500000US13153,Houston County,Georgia,3.44,27.29,11.05,58770
0500000US13155,Irwin County,Georgia,2.81,14.32,5.24,32339
0500000US13157,Jackson County,Georgia,11.99,21.04,7.58,62495
0500000US13159,Jasper County,Georgia,14.57,10.79,3.84,43284
0500000US13161,Jeff Davis County,Georgia,7.26,9.98,3.86,36531
0500000US13163,Jefferson County,Georgia,10.78,11.02,3.00,34300
0500000US13165,Jenkins County,Georgia,8.80,9.25,4.01,27311
0500000US13167,Johnson County,Georgia,7.83,10.42,4.58,39813
0500000US13169,Jones County,Georgia,4.95,20.08,7.74,53155
0500000US13171,Lamar County,Georgia,12.06,17.14,5.89,41464
0500000US13173,Lanier County,Georgia,4.17,16.36,5.53,39104
0500000US13175,Laurens County,Georgia,6.31,15.56,6.94,37369
0500000US13177,Lee County,Georgia,4.71,25.56,10.39,65420
0500000US13179,Liberty County,Georgia,6.55,18.25,5.79,45959
0500000US13181,Lincoln County,Georgia,18.13,13.46,4.15,41014
0500000US13183,Long County,Georgia,18.11,15.51,7.11,55439
0500000US13185,Lowndes County,Georgia,4.21,25.55,10.73,41390
0500000US13187,Lumpkin County,Georgia,12.33,26.20,10.85,47488
0500000US13189,McDuffie County,Georgia,5.45,13.72,5.45,39199
0500000US13191,McIntosh County,Georgia,8.09,15.60,7.15,47114
0500000US13193,Macon County,Georgia,8.85,8.58,3.90,31999
0500000US13195,Madison County,Georgia,6.14,18.05,8.02,51701
0500000US13197,Marion County,Georgia,10.68,13.11,6.02,44309
0500000US13199,Meriwether County,Georgia,16.11,11.46,4.36,36351
0500000US13201,Miller County,Georgia,7.41,12.28,4.32,42927
0500000US13205,Mitchell County,Georgia,4.56,11.08,3.62,37027
0500000US13207,Monroe County,Georgia,8.44,26.29,11.51,54050
0500000US13209,Montgomery County,Georgia,5.36,14.11,5.76,40728
0500000US13211,Morgan County,Georgia,10.22,20.84,8.67,62530
0500000US13213,Murray County,Georgia,6.26,9.38,3.02,45238
0500000US13215,Muscogee County,Georgia,3.84,26.18,9.97,45389
0500000US13217,Newton County,Georgia,16.40,19.58,7.59,53309
0500000US13219,Oconee County,Georgia,6.46,51.13,26.92,88308
0500000US13221,Oglethorpe County,Georgia,7.05,16.90,7.54,44927
0500000US13223,Paulding County,Georgia,22.08,24.15,7.93,66467
0500000US13225,Peach County,Georgia,3.28,19.43,8.36,42802
0500000US13227,Pickens County,Georgia,20.04,23.73,9.73,64512
0500000US13229,Pierce County,Georgia,9.02,11.94,5.50,44167
0500000US13231,Pike County,Georgia,19.02,15.94,7.07,58765
0500000US13233,Polk County,Georgia,11.32,12.20,5.18,43491
0500000US13235,Pulaski County,Georgia,2.43,12.42,4.97,38770
0500000US13237,Putnam County,Georgia,9.62,22.20,7.18,51245
0500000US13239,Quitman County,Georgia,9.97,9.12,2.37,30000
0500000US13241,Rabun County,Georgia,6.04,24.78,10.80,40902
0500000US13243,Randolph County,Georgia,13.63,11.67,5.01,30914
0500000US13245,Richmond County,Georgia,3.47,21.32,8.38,40644
0500000US13247,Rockdale County,Georgia,15.25,26.49,9.10,57049
0500000US13249,Schley County,Georgia,12.35,12.92,5.26,41276
0500000US13251,Screven County,Georgia,16.47,14.20,4.40,37588
0500000US13253,Seminole County,Georgia,9.43,14.44,6.07,34338
0500000US13255,Spalding County,Georgia,12.58,16.42,5.37,42671
0500000US13257,Stephens County,Georgia,7.11,22.13,9.64,43416
0500000US13259,Stewart County,Georgia,15.27,11.24,3.36,25385
0500000US13261,Sumter County,Georgia,4.49,18.61,8.79,36205
0500000US13263,Talbot County,Georgia,9.30,12.03,3.72,36213
0500000US13265,Taliaferro County,Georgia,11.86,6.97,2.25,31797
0500000US13267,Tattnall County,Georgia,8.87,13.16,5.97,38034
0500000US13269,Taylor County,Georgia,17.27,11.21,4.06,33442
0500000US13271,Telfair County,Georgia,4.75,8.36,3.66,30288
0500000US13273,Terrell County,Georgia,6.96,12.27,5.89,38015
0500000US13275,Thomas County,Georgia,6.36,23.07,10.14,40112
0500000US13277,Tift County,Georgia,3.82,16.51,7.60,42790
0500000US13279,Toombs County,Georgia,5.77,15.82,6.64,36575
0500000US13281,Towns County,Georgia,4.70,26.22,10.34,43927
0500000US13283,Treutlen County,Georgia,6.22,13.62,5.97,37606
0500000US13285,Troup County,Georgia,8.00,18.47,6.99,43850
0500000US13287,Turner County,Georgia,2.49,12.50,5.29,38341
0500000US13289,Twiggs County,Georgia,6.24,9.41,4.30,33037
0500000US13291,Union County,Georgia,9.58,22.43,10.79,44978
0500000US13293,Upson County,Georgia,7.96,13.74,5.47,36529
0500000US13295,Walker County,Georgia,5.80,15.91,5.38,43650
0500000US13297,Walton County,Georgia,17.30,19.89,6.75,58370
0500000US13299,Ware County,Georgia,5.15,13.89,5.53,39887
0500000US13301,Warren County,Georgia,10.69,13.43,5.12,34730
0500000US13303,Washington County,Georgia,7.00,13.97,4.35,38092
0500000US13305,Wayne County,Georgia,9.07,12.86,4.96,44869
0500000US13307,Webster County,Georgia,11.71,11.70,4.77,35755
0500000US13309,Wheeler County,Georgia,5.67,12.82,1.39,27626
0500000US13311,White County,Georgia,12.93,21.37,8.24,46288
0500000US13313,Whitfield County,Georgia,2.45,15.73,5.44,46970
0500000US13315,Wilcox County,Georgia,13.12,11.36,5.29,36077
0500000US13317,Wilkes County,Georgia,13.79,12.57,5.99,35106
0500000US13319,Wilkinson County,Georgia,9.01,10.63,3.56,37583
0500000US13321,Worth County,Georgia,3.00,10.36,4.31,46076
0500000US15001,Hawaii County,Hawaii,8.74,29.49,9.92,59297
0500000US15003,Honolulu County,Hawaii,11.56,34.33,11.81,82906
0500000US15005,Kalawao County,Hawaii,0.00,24.64,5.80,61875
0500000US15007,Kauai County,Hawaii,4.63,29.53,9.12,78482
0500000US15009,Maui County,Hawaii,5.06,26.57,8.61,77117
0500000US16001,Ada County,Idaho,2.49,37.76,12.49,63137
0500000US16003,Adams County,Idaho,9.08,19.05,7.90,45319
0500000US16005,Bannock County,Idaho,5.25,27.24,8.75,49739
0500000US16007,Bear Lake County,Idaho,11.30,20.27,3.72,54265
0500000US16009,Benewah County,Idaho,12.89,15.15,5.17,46507
0500000US16011,Bingham County,Idaho,5.43,20.69,6.25,51288
0500000US16013,Blaine County,Idaho,5.91,38.22,12.99,51968
0500000US16015,Boise County,Idaho,22.16,27.20,10.30,53942
0500000US16017,Bonner County,Idaho,8.81,23.13,7.57,48710
0500000US16019,Bonneville County,Idaho,6.43,30.07,9.34,56609
0500000US16021,Boundary County,Idaho,11.33,19.01,5.76,43507
0500000US16023,Butte County,Idaho,7.95,18.18,4.63,42250
0500000US16025,Camas County,Idaho,27.51,19.51,6.23,38393
0500000US16027,Canyon County,Idaho,4.04,18.28,5.37,49143
0500000US16029,Caribou County,Idaho,3.66,19.86,5.45,59611
0500000US16031,Cassia County,Idaho,2.64,18.58,4.49,50918
0500000US16033,Clark County,Idaho,4.82,15.54,4.90,35341
0500000US16035,Clearwater County,Idaho,19.94,16.89,4.92,42348
0500000US16037,Custer County,Idaho,12.22,23.04,5.66,39957
0500000US16039,Elmore County,Idaho,3.53,16.45,4.45,46715
0500000US16041,Franklin County,Idaho,7.21,18.07,5.77,56613
0500000US16043,Fremont County,Idaho,9.09,20.89,5.77,53311
0500000US16045,Gem County,Idaho,10.78,14.84,4.78,43001
0500000US16047,Gooding County,Idaho,4.42,15.19,4.83,48638
0500000US16049,Idaho County,Idaho,7.15,20.19,5.23,39113
0500000US16051,Jefferson County,Idaho,6.71,22.56,6.95,60162
0500000US16053,Jerome County,Idaho,2.56,14.86,4.16,49306
0500000US16055,Kootenai County,Idaho,4.68,24.92,8.17,54457
0500000US16057,Latah County,Idaho,4.59,45.10,18.79,45466
0500000US16059,Lemhi County,Idaho,6.17,21.07,7.00,37921
0500000US16061,Lewis County,Idaho,10.21,17.34,5.06,41326
0500000US16063,Lincoln County,Idaho,23.11,10.13,2.64,48222
0500000US16065,Madison County,Idaho,1.85,36.35,11.89,36031
0500000US16067,Minidoka County,Idaho,4.40,13.37,4.04,50663
0500000US16069,Nez Perce County,Idaho,2.98,21.87,5.72,54174
0500000US16071,Oneida County,Idaho,10.36,15.51,3.33,51058
0500000US16073,Owyhee County,Idaho,10.26,11.20,2.49,40430
0500000US16075,Payette County,Idaho,7.36,14.23,3.66,50289
0500000US16077,Power County,Idaho,3.51,15.93,4.64,49985
0500000US16079,Shoshone County,Idaho,8.04,11.60,3.85,39091
0500000US16081,Teton County,Idaho,11.44,41.52,10.70,68818
0500000US16083,Twin Falls County,Idaho,3.66,20.56,7.47,50778
0500000US16085,Valley County,Idaho,4.77,30.07,12.57,55299
0500000US16087,Washington County,Idaho,6.33,14.78,5.13,37206
0500000US17001,Adams County,Illinois,2.34,24.79,9.22,51398
0500000US17003,Alexander County,Illinois,10.67,11.33,2.44,34709
0500000US17005,Bond County,Illinois,9.86,21.79,7.99,58097
0500000US17007,Boone County,Illinois,13.64,23.23,9.43,66898
0500000US17009,Brown County,Illinois,4.69,13.72,3.58,58762
0500000US17011,Bureau County,Illinois,6.80,19.69,6.27,55940
0500000US17013,Calhoun County,Illinois,29.18,13.63,6.03,54392
0500000US17015,Carroll County,Illinois,8.26,18.11,6.87,51228
0500000US17017,Cass County,Illinois,4.93,14.65,4.34,51997
0500000US17019,Champaign County,Illinois,2.52,44.42,22.58,51692
0500000US17021,Christian County,Illinois,5.75,16.56,5.15,52415
0500000US17023,Clark County,Illinois,7.25,17.62,5.96,54158
0500000US17025,Clay County,Illinois,6.72,15.23,4.53,48691
0500000US17027,Clinton County,Illinois,8.13,22.47,6.76,65010
0500000US17029,Coles County,Illinois,4.20,25.58,10.88,44071
0500000US17031,Cook County,Illinois,15.12,37.97,15.36,62088
0500000US17033,Crawford County,Illinois,2.93,16.56,5.32,49233
0500000US17035,Cumberland County,Illinois,4.10,15.76,4.50,53376
0500000US17037,DeKalb County,Illinois,11.05,31.38,11.80,61086
0500000US17039,De Witt County,Illinois,2.51,21.31,5.02,55591
0500000US17041,Douglas County,Illinois,3.60,18.96,5.02,54218
0500000US17043,DuPage County,Illinois,12.49,48.76,19.38,88711
0500000US17045,Edgar County,Illinois,6.17,16.75,5.24,51109
0500000US17047,Edwards County,Illinois,8.88,13.95,3.97,49766
0500000US17049,Effingham County,Illinois,4.38,22.47,6.70,56293
0500000US17051,Fayette County,Illinois,6.24,11.69,3.34,44432
0500000US17053,Ford County,Illinois,6.27,20.15,5.57,51120
0500000US17055,Franklin County,Illinois,6.79,15.92,5.53,41414
0500000US17057,Fulton County,Illinois,7.36,17.63,5.64,50180
0500000US17059,Gallatin County,Illinois,11.69,9.93,2.48,42500
0500000US17061,Greene County,Illinois,13.26,12.44,3.67,46052
0500000US17063,Grundy County,Illinois,12.00,23.57,8.14,74140
0500000US17065,Hamilton County,Illinois,10.65,18.35,8.15,56862
0500000US17067,Hancock County,Illinois,6.38,21.27,6.47,51549
0500000US17069,Hardin County,Illinois,11.06,11.20,2.28,43081
0500000US17071,Henderson County,Illinois,5.62,15.41,3.86,52712
0500000US17073,Henry County,Illinois,5.62,22.64,7.58,57250
0500000US17075,Iroquois County,Illinois,7.76,15.42,5.09,51825
0500000US17077,Jackson County,Illinois,3.93,36.04,19.16,37802
0500000US17079,Jasper County,Illinois,4.71,17.45,5.53,54951
0500000US17081,Jefferson County,Illinois,4.16,17.40,6.88,47617
0500000US17083,Jersey County,Illinois,14.01,20.45,7.34,56747
0500000US17085,Jo Daviess County,Illinois,5.17,23.84,8.07,57083
0500000US17087,Johnson County,Illinois,4.35,16.53,4.92,50923
0500000US17089,Kane County,Illinois,11.73,33.14,11.91,76912
0500000US17091,Kankakee County,Illinois,9.73,20.96,7.86,57981
0500000US17093,Kendall County,Illinois,17.27,35.39,13.22,91764
0500000US17095,Knox County,Illinois,4.47,18.52,6.57,43709
0500000US17097,Lake County,Illinois,12.50,45.03,18.76,86244
0500000US17099,LaSalle County,Illinois,8.40,17.94,6.06,56243
0500000US17101,Lawrence County,Illinois,2.99,13.50,3.94,45654
0500000US17103,Lee County,Illinois,6.64,17.70,7.30,57901
0500000US17105,Livingston County,Illinois,4.57,15.73,5.76,56200
0500000US17107,Logan County,Illinois,3.93,20.36,5.90,57899
0500000US17109,McDonough County,Illinois,4.19,32.43,16.01,43724
0500000US17111,McHenry County,Illinois,18.59,33.69,11.24,84803
0500000US17113,McLean County,Illinois,3.19,44.75,15.64,65813
0500000US17115,Macon County,Illinois,3.90,22.51,7.89,50444
0500000US17117,Macoupin County,Illinois,10.79,19.36,6.20,53778
0500000US17119,Madison County,Illinois,5.48,25.84,9.64,57890
0500000US17121,Marion County,Illinois,4.52,14.98,5.21,46102
0500000US17123,Marshall County,Illinois,7.02,16.85,4.05,55901
0500000US17125,Mason County,Illinois,10.09,15.36,5.54,45596
0500000US17127,Massac County,Illinois,3.86,13.20,3.41,42604
0500000US17129,Menard County,Illinois,5.91,23.13,6.79,69102
0500000US17131,Mercer County,Illinois,5.25,17.80,5.80,58011
0500000US17133,Monroe County,Illinois,6.88,32.48,12.10,81268
0500000US17135,Montgomery County,Illinois,10.91,15.63,5.99,50304
0500000US17137,Morgan County,Illinois,4.34,19.92,6.14,48508
0500000US17139,Moultrie County,Illinois,5.90,19.51,7.27,59623
0500000US17141,Ogle County,Illinois,7.21,20.03,6.74,59707
0500000US17143,Peoria County,Illinois,2.70,30.36,11.66,54770
0500000US17145,Perry County,Illinois,7.64,11.71,3.25,48298
0500000US17147,Piatt County,Illinois,2.71,27.93,9.70,69271
0500000US17149,Pike County,Illinois,9.38,15.14,4.36,42664
0500000US17151,Pope County,Illinois,18.61,13.45,4.65,40671
0500000US17153,Pulaski County,Illinois,6.21,12.30,5.10,33799
0500000US17155,Putnam County,Illinois,7.77,14.62,5.44,65034
0500000US17157,Randolph County,Illinois,12.81,12.79,4.50,52107
0500000US17159,Richland County,Illinois,5.63,21.26,6.53,48724
0500000US17161,Rock Island County,Illinois,2.75,23.16,8.12,52630
0500000US17163,St. Clair County,Illinois,6.07,27.32,11.33,53681
0500000US17165,Saline County,Illinois,6.91,17.76,6.33,41167
0500000US17167,Sangamon County,Illinois,4.05,34.18,12.62,60466
0500000US17169,Schuyler County,Illinois,7.63,18.17,5.90,46151
0500000US17171,Scott County,Illinois,9.57,15.00,4.58,53973
0500000US17173,Shelby County,Illinois,6.73,16.88,5.03,51157
0500000US17175,Stark County,Illinois,4.59,17.46,6.16,52260
0500000US17177,Stephenson County,Illinois,6.31,19.26,6.22,48016
0500000US17179,Tazewell County,Illinois,3.46,26.39,8.13,62342
0500000US17181,Union County,Illinois,5.23,22.77,7.92,49182
0500000US17183,Vermilion County,Illinois,3.96,15.07,4.89,45384
0500000US17185,Wabash County,Illinois,5.83,17.16,5.46,51432
0500000US17187,Warren County,Illinois,6.06,22.99,6.89,49607
0500000US17189,Washington County,Illinois,7.87,20.62,6.96,59469
0500000US17191,Wayne County,Illinois,9.02,14.57,3.62,49764
0500000US17193,White County,Illinois,11.77,15.21,5.28,47773
0500000US17195,Whiteside County,Illinois,4.63,18.47,6.63,53828
0500000US17197,Will County,Illinois,16.75,33.96,12.18,83504
0500000US17199,Williamson County,Illinois,5.19,22.59,9.25,49053
0500000US17201,Winnebago County,Illinois,5.98,22.58,8.55,52743
0500000US17203,Woodford County,Illinois,2.96,31.56,9.46,71867
0500000US18001,Adams County,Indiana,8.00,15.34,4.74,51713
0500000US18003,Allen County,Indiana,3.81,28.16,9.73,53402
0500000US18005,Bartholomew County,Indiana,3.92,32.30,13.03,59045
0500000US18007,Benton County,Indiana,6.60,16.91,3.48,46188
0500000US18009,Blackford County,Indiana,7.60,13.62,6.54,42217
0500000US18011,Boone County,Indiana,4.66,48.35,19.24,80567
0500000US18013,Brown County,Indiana,13.97,27.35,12.38,61455
0500000US18015,Carroll County,Indiana,7.18,17.21,5.05,56429
0500000US18017,Cass County,Indiana,4.57,13.94,4.43,47545
0500000US18019,Clark County,Indiana,3.80,20.90,6.62,54240
0500000US18021,Clay County,Indiana,8.99,16.83,5.63,53021
0500000US18023,Clinton County,Indiana,5.93,16.64,5.36,52488
0500000US18025,Crawford County,Indiana,17.32,11.44,4.06,43875
0500000US18027,Daviess County,Indiana,10.45,13.77,4.66,51032
0500000US18029,Dearborn County,Indiana,7.77,21.59,7.25,65096
0500000US18031,Decatur County,Indiana,6.91,19.62,6.56,54622
0500000US18033,DeKalb County,Indiana,3.94,17.70,5.58,53808
0500000US18035,Delaware County,Indiana,7.12,24.26,10.59,42705
0500000US18037,Dubois County,Indiana,4.84,22.24,5.93,58994
0500000US18039,Elkhart County,Indiana,2.31,19.23,6.69,55399
0500000US18041,Fayette County,Indiana,9.37,11.65,3.84,43317
0500000US18043,Floyd County,Indiana,2.65,29.54,11.10,61754
0500000US18045,Fountain County,Indiana,7.06,14.99,5.55,49887
0500000US18047,Franklin County,Indiana,11.76,19.78,6.88,58382
0500000US18049,Fulton County,Indiana,7.30,14.41,4.15,49333
0500000US18051,Gibson County,Indiana,3.64,17.45,5.21,52620
0500000US18053,Grant County,Indiana,5.19,17.09,6.85,42593
