state_fips,county_fips,county,state,naics_2017,naics_2017_label,year,establishments
13,133,Greene County,Georgia,72,Accommodation and food services,2018,37
13,135,Gwinnett County,Georgia,72,Accommodation and food services,2018,2014
13,137,Habersham County,Georgia,72,Accommodation and food services,2018,75
13,139,Hall County,Georgia,72,Accommodation and food services,2018,315
13,141,Hancock County,Georgia,72,Accommodation and food services,2018,8
13,143,Haralson County,Georgia,72,Accommodation and food services,2018,42
13,145,Harris County,Georgia,72,Accommodation and food services,2018,36
13,147,Hart County,Georgia,72,Accommodation and food services,2018,37
13,149,Heard County,Georgia,72,Accommodation and food services,2018,5
13,151,Henry County,Georgia,72,Accommodation and food services,2018,405
13,153,Houston County,Georgia,72,Accommodation and food services,2018,333
13,155,Irwin County,Georgia,72,Accommodation and food services,2018,5
13,157,Jackson County,Georgia,72,Accommodation and food services,2018,80
13,159,Jasper County,Georgia,72,Accommodation and food services,2018,11
13,161,Jeff Davis County,Georgia,72,Accommodation and food services,2018,25
13,163,Jefferson County,Georgia,72,Accommodation and food services,2018,25
13,165,Jenkins County,Georgia,72,Accommodation and food services,2018,14
13,167,Johnson County,Georgia,72,Accommodation and food services,2018,7
13,169,Jones County,Georgia,72,Accommodation and food services,2018,25
13,171,Lamar County,Georgia,72,Accommodation and food services,2018,39
13,173,Lanier County,Georgia,72,Accommodation and food services,2018,11
13,175,Laurens County,Georgia,72,Accommodation and food services,2018,108
13,177,Lee County,Georgia,72,Accommodation and food services,2018,26
13,179,Liberty County,Georgia,72,Accommodation and food services,2018,111
13,181,Lincoln County,Georgia,72,Accommodation and food services,2018,11
13,183,Long County,Georgia,72,Accommodation and food services,2018,5
13,185,Lowndes County,Georgia,72,Accommodation and food services,2018,271
13,187,Lumpkin County,Georgia,72,Accommodation and food services,2018,57
13,189,McDuffie County,Georgia,72,Accommodation and food services,2018,40
13,191,McIntosh County,Georgia,72,Accommodation and food services,2018,30
13,193,Macon County,Georgia,72,Accommodation and food services,2018,15
13,195,Madison County,Georgia,72,Accommodation and food services,2018,26
13,197,Marion County,Georgia,72,Accommodation and food services,2018,7
13,199,Meriwether County,Georgia,72,Accommodation and food services,2018,25
13,201,Miller County,Georgia,72,Accommodation and food services,2018,7
13,205,Mitchell County,Georgia,72,Accommodation and food services,2018,29
13,207,Monroe County,Georgia,72,Accommodation and food services,2018,41
13,209,Montgomery County,Georgia,72,Accommodation and food services,2018,8
13,211,Morgan County,Georgia,72,Accommodation and food services,2018,54
13,213,Murray County,Georgia,72,Accommodation and food services,2018,41
13,215,Muscogee County,Georgia,72,Accommodation and food services,2018,474
13,217,Newton County,Georgia,72,Accommodation and food services,2018,136
13,219,Oconee County,Georgia,72,Accommodation and food services,2018,80
13,221,Oglethorpe County,Georgia,72,Accommodation and food services,2018,6
13,223,Paulding County,Georgia,72,Accommodation and food services,2018,166
13,225,Peach County,Georgia,72,Accommodation and food services,2018,55
13,227,Pickens County,Georgia,72,Accommodation and food services,2018,55
13,229,Pierce County,Georgia,72,Accommodation and food services,2018,25
13,231,Pike County,Georgia,72,Accommodation and food services,2018,15
13,233,Polk County,Georgia,72,Accommodation and food services,2018,68
13,235,Pulaski County,Georgia,72,Accommodation and food services,2018,20
13,237,Putnam County,Georgia,72,Accommodation and food services,2018,26
13,241,Rabun County,Georgia,72,Accommodation and food services,2018,71
13,243,Randolph County,Georgia,72,Accommodation and food services,2018,11
13,245,Richmond County,Georgia,72,Accommodation and food services,2018,472
13,247,Rockdale County,Georgia,72,Accommodation and food services,2018,206
13,249,Schley County,Georgia,72,Accommodation and food services,2018,4
13,251,Screven County,Georgia,72,Accommodation and food services,2018,17
13,253,Seminole County,Georgia,72,Accommodation and food services,2018,15
13,255,Spalding County,Georgia,72,Accommodation and food services,2018,108
13,257,Stephens County,Georgia,72,Accommodation and food services,2018,38
13,259,Stewart County,Georgia,72,Accommodation and food services,2018,3
13,261,Sumter County,Georgia,72,Accommodation and food services,2018,57
13,267,Tattnall County,Georgia,72,Accommodation and food services,2018,24
13,269,Taylor County,Georgia,72,Accommodation and food services,2018,6
13,271,Telfair County,Georgia,72,Accommodation and food services,2018,17
13,273,Terrell County,Georgia,72,Accommodation and food services,2018,12
13,275,Thomas County,Georgia,72,Accommodation and food services,2018,100
13,277,Tift County,Georgia,72,Accommodation and food services,2018,104
13,279,Toombs County,Georgia,72,Accommodation and food services,2018,77
13,281,Towns County,Georgia,72,Accommodation and food services,2018,39
13,283,Treutlen County,Georgia,72,Accommodation and food services,2018,4
13,285,Troup County,Georgia,72,Accommodation and food services,2018,145
13,287,Turner County,Georgia,72,Accommodation and food services,2018,16
13,289,Twiggs County,Georgia,72,Accommodation and food services,2018,5
13,291,Union County,Georgia,72,Accommodation and food services,2018,49
13,293,Upson County,Georgia,72,Accommodation and food services,2018,46
13,295,Walker County,Georgia,72,Accommodation and food services,2018,60
13,297,Walton County,Georgia,72,Accommodation and food services,2018,115
13,299,Ware County,Georgia,72,Accommodation and food services,2018,75
13,303,Washington County,Georgia,72,Accommodation and food services,2018,26
13,305,Wayne County,Georgia,72,Accommodation and food services,2018,54
13,309,Wheeler County,Georgia,72,Accommodation and food services,2018,3
13,311,White County,Georgia,72,Accommodation and food services,2018,91
13,313,Whitfield County,Georgia,72,Accommodation and food services,2018,181
13,317,Wilkes County,Georgia,72,Accommodation and food services,2018,15
13,319,Wilkinson County,Georgia,72,Accommodation and food services,2018,3
13,321,Worth County,Georgia,72,Accommodation and food services,2018,17
15,001,Hawaii County,Hawaii,72,Accommodation and food services,2018,490
15,003,Honolulu County,Hawaii,72,Accommodation and food services,2018,2566
15,007,Kauai County,Hawaii,72,Accommodation and food services,2018,292
15,009,Maui County,Hawaii,72,Accommodation and food services,2018,547
16,001,Ada County,Idaho,72,Accommodation and food services,2018,1071
16,003,Adams County,Idaho,72,Accommodation and food services,2018,13
16,005,Bannock County,Idaho,72,Accommodation and food services,2018,202
16,007,Bear Lake County,Idaho,72,Accommodation and food services,2018,19
16,009,Benewah County,Idaho,72,Accommodation and food services,2018,24
16,011,Bingham County,Idaho,72,Accommodation and food services,2018,46
16,013,Blaine County,Idaho,72,Accommodation and food services,2018,118
16,015,Boise County,Idaho,72,Accommodation and food services,2018,25
16,017,Bonner County,Idaho,72,Accommodation and food services,2018,136
16,019,Bonneville County,Idaho,72,Accommodation and food services,2018,247
16,021,Boundary County,Idaho,72,Accommodation and food services,2018,22
16,023,Butte County,Idaho,72,Accommodation and food services,2018,6
16,025,Camas County,Idaho,72,Accommodation and food services,2018,4
16,027,Canyon County,Idaho,72,Accommodation and food services,2018,305
16,029,Caribou County,Idaho,72,Accommodation and food services,2018,16
16,031,Cassia County,Idaho,72,Accommodation and food services,2018,57
16,035,Clearwater County,Idaho,72,Accommodation and food services,2018,27
16,037,Custer County,Idaho,72,Accommodation and food services,2018,35
16,039,Elmore County,Idaho,72,Accommodation and food services,2018,54
16,041,Franklin County,Idaho,72,Accommodation and food services,2018,23
16,043,Fremont County,Idaho,72,Accommodation and food services,2018,36
16,045,Gem County,Idaho,72,Accommodation and food services,2018,26
16,047,Gooding County,Idaho,72,Accommodation and food services,2018,29
16,049,Idaho County,Idaho,72,Accommodation and food services,2018,52
16,051,Jefferson County,Idaho,72,Accommodation and food services,2018,30
16,053,Jerome County,Idaho,72,Accommodation and food services,2018,35
16,055,Kootenai County,Idaho,72,Accommodation and food services,2018,430
16,057,Latah County,Idaho,72,Accommodation and food services,2018,116
16,059,Lemhi County,Idaho,72,Accommodation and food services,2018,36
16,061,Lewis County,Idaho,72,Accommodation and food services,2018,15
16,063,Lincoln County,Idaho,72,Accommodation and food services,2018,5
16,065,Madison County,Idaho,72,Accommodation and food services,2018,73
16,067,Minidoka County,Idaho,72,Accommodation and food services,2018,29
16,069,Nez Perce County,Idaho,72,Accommodation and food services,2018,99
16,071,Oneida County,Idaho,72,Accommodation and food services,2018,12
16,073,Owyhee County,Idaho,72,Accommodation and food services,2018,21
16,075,Payette County,Idaho,72,Accommodation and food services,2018,30
16,077,Power County,Idaho,72,Accommodation and food services,2018,13
16,079,Shoshone County,Idaho,72,Accommodation and food services,2018,60
16,081,Teton County,Idaho,72,Accommodation and food services,2018,52
16,083,Twin Falls County,Idaho,72,Accommodation and food services,2018,198
16,085,Valley County,Idaho,72,Accommodation and food services,2018,78
16,087,Washington County,Idaho,72,Accommodation and food services,2018,22
17,001,Adams County,Illinois,72,Accommodation and food services,2018,148
17,003,Alexander County,Illinois,72,Accommodation and food services,2018,12
17,005,Bond County,Illinois,72,Accommodation and food services,2018,39
17,007,Boone County,Illinois,72,Accommodation and food services,2018,75
17,009,Brown County,Illinois,72,Accommodation and food services,2018,10
17,011,Bureau County,Illinois,72,Accommodation and food services,2018,72
17,013,Calhoun County,Illinois,72,Accommodation and food services,2018,17
17,015,Carroll County,Illinois,72,Accommodation and food services,2018,40
17,017,Cass County,Illinois,72,Accommodation and food services,2018,32
17,019,Champaign County,Illinois,72,Accommodation and food services,2018,593
17,021,Christian County,Illinois,72,Accommodation and food services,2018,69
17,023,Clark County,Illinois,72,Accommodation and food services,2018,40
17,025,Clay County,Illinois,72,Accommodation and food services,2018,25
17,027,Clinton County,Illinois,72,Accommodation and food services,2018,91
17,029,Coles County,Illinois,72,Accommodation and food services,2018,119
17,031,Cook County,Illinois,72,Accommodation and food services,2018,12441
17,033,Crawford County,Illinois,72,Accommodation and food services,2018,36
17,035,Cumberland County,Illinois,72,Accommodation and food services,2018,14
