state_fips,county_fips,region,state_name,county_name,area_land,area_water,internal_point_lat,internal_point_lon,pop_est_2018,pop_est_2019,births_2019,deaths_2019,international_migr_2019,domestic_migr_2019,residual_2019
06,097,4,California,Sonoma County,4080764059,498182342,+38.5251824,-122.9261095,498643,494336,4509,4379,97,-4534,0
06,099,4,California,Stanislaus County,3874667416,46351766,+37.5623162,-121.0028311,548126,550660,7393,4317,144,-679,-7
06,101,4,California,Sutter County,1560546528,15240591,+39.0361898,-121.7039397,96348,96971,1267,834,100,95,-5
06,103,4,California,Tehama County,7638228749,33767783,+40.1261573,-122.2322737,64018,65084,739,661,-29,1014,3
06,105,4,California,Trinity County,8234265082,73407950,+40.6478033,-123.1144760,12567,12285,118,161,-1,-239,1
06,107,4,California,Tulare County,12494889125,37207487,+36.2288339,-118.7810551,464589,466195,7032,3209,-270,-1960,13
06,109,4,California,Tuolumne County,5752029633,138772442,+38.0214344,-119.9647335,54387,54478,466,621,20,232,-6
06,111,4,California,Ventura County,4771987962,947345370,+34.3587415,-119.1331432,848142,846006,9161,6241,140,-5193,-3
06,113,4,California,Yolo County,2628144759,22878428,+38.6795955,-121.9024413,220118,220500,2215,1386,857,-1312,8
06,115,4,California,Yuba County,1636913845,31057995,+39.2701300,-121.3442587,77557,78668,1149,583,0,542,3
08,001,4,Colorado,Adams County,3020716474,44323330,+39.8743252,-104.3318718,511354,517421,6777,3208,1204,1283,11
08,003,4,Colorado,Alamosa County,1871465874,1847610,+37.5684423,-105.7880414,16248,16233,198,115,-4,-93,-1
08,005,4,Colorado,Arapahoe County,2066706152,19421685,+39.6445537,-104.3317065,651797,656590,7605,4149,2507,-1165,-5
08,007,4,Colorado,Archuleta County,3496712109,13740247,+37.2023952,-107.0508634,13730,14029,127,93,9,255,1
08,009,4,Colorado,Baca County,6617400568,6142192,+37.3097802,-102.5437412,3584,3581,37,46,3,3,0
08,011,4,Colorado,Bent County,3918255147,73141518,+37.9318907,-103.0775841,5808,5577,36,57,2,-215,3
08,013,4,Colorado,Boulder County,1881309466,36493405,+40.0949699,-105.3976911,324636,326196,2609,1935,938,-42,-10
08,014,4,Colorado,Broomfield County,85478765,1411396,+39.9535933,-105.0507868,69324,70465,651,413,105,791,7
08,015,4,Colorado,Chaffee County,2624715697,3999975,+38.7382234,-106.3166833,20041,20356,131,175,9,351,-1
08,017,4,Colorado,Cheyenne County,4605713960,8166129,+38.8356456,-102.6017914,1859,1831,17,13,6,-38,0
08,019,4,Colorado,Clear Creek County,1023234039,3274908,+39.6697320,-105.6925700,9604,9700,73,57,23,56,1
08,021,4,Colorado,Conejos County,3334423894,9235012,+37.2134065,-106.1764473,8181,8205,86,73,3,10,-2
08,023,4,Colorado,Costilla County,3179452298,8828906,+37.2775474,-105.4289399,3812,3887,37,34,10,63,-1
08,025,4,Colorado,Crowley County,2039427872,33422981,+38.3061801,-103.7727363,5957,6061,30,35,0,109,0
08,027,4,Colorado,Custer County,1913031921,3364150,+38.1019955,-105.3735123,4934,5068,33,40,-1,141,1
08,029,4,Colorado,Delta County,2958090985,16786780,+38.8615949,-107.8648924,30884,31162,283,394,2,385,2
08,031,4,Colorado,Denver County,397024773,4245401,+39.7618502,-104.8811054,716265,727211,9372,4995,2242,4268,59
08,033,4,Colorado,Dolores County,2763958510,2716141,+37.7117226,-108.5241156,2060,2055,11,10,0,-7,1
08,035,4,Colorado,Douglas County,2176240583,6798120,+39.3254140,-104.9259871,342989,351154,3472,1493,562,5604,20
08,037,4,Colorado,Eagle County,4362757834,18967056,+39.6269919,-106.6951694,54943,55127,559,129,118,-364,0
08,039,4,Colorado,Elbert County,4793643980,442147,+39.3151572,-104.1140759,26303,26729,196,148,34,345,-1
08,041,4,Colorado,El Paso County,5508514019,7087627,+38.8273831,-104.5274718,712089,720403,9512,4845,526,3099,22
08,043,4,Colorado,Fremont County,3970664378,2235542,+38.4551696,-105.4249583,47959,47839,381,564,-5,70,-2
08,045,4,Colorado,Garfield County,7633795354,21708518,+39.5993517,-107.9097802,59701,60061,781,380,54,-94,-1
08,047,4,Colorado,Gilpin County,388556733,942056,+39.8611555,-105.5288778,6112,6243,36,24,0,117,2
08,049,4,Colorado,Grand County,4782273598,59889262,+40.1130652,-106.1108366,15511,15734,109,66,10,170,0
08,051,4,Colorado,Gunnison County,8389338078,53067068,+38.6704993,-107.0568798,17167,17462,130,70,7,226,2
08,053,4,Colorado,Hinsdale County,2893614473,15324685,+37.8211654,-107.3382613,808,820,2,3,0,13,0
08,055,4,Colorado,Huerfano County,4120756304,5792101,+37.6878154,-104.9599278,6887,6897,48,96,4,54,0
08,057,4,Colorado,Jackson County,4179530230,18750017,+40.6634319,-106.3292476,1395,1392,16,10,1,-12,2
08,059,4,Colorado,Jefferson County,1979623397,25204513,+39.5795106,-105.2454620,579392,582881,5822,4599,596,1659,11
08,061,4,Colorado,Kiowa County,4578603586,47032918,+38.3876630,-102.7568494,1379,1406,18,11,0,20,0
08,063,4,Colorado,Kit Carson County,5596501939,2251929,+39.3053399,-102.6030226,7159,7097,78,74,8,-75,1
08,065,4,Colorado,Lake County,976215867,18111565,+39.2053405,-106.3500790,7846,8127,86,28,0,220,3
08,067,4,Colorado,La Plata County,4376255148,25642578,+37.2873673,-107.8397178,56299,56221,472,367,-11,-169,-3
08,069,4,Colorado,Larimer County,6723025059,99007869,+40.6580933,-105.4867638,350660,356899,3337,2295,537,4638,22
08,071,4,Colorado,Las Animas County,12361852579,6929970,+37.3188308,-104.0441103,14508,14506,117,160,18,24,-1
08,073,4,Colorado,Lincoln County,6676158660,22780358,+38.9937401,-103.5075545,5606,5701,61,44,4,73,1
08,075,4,Colorado,Logan County,4761947979,16363553,+40.7280911,-103.0904639,22268,22409,217,195,6,115,-2
08,077,4,Colorado,Mesa County,8621849401,31490395,+39.0195240,-108.4605707,152951,154210,1631,1515,-13,1150,6
08,079,4,Colorado,Mineral County,2268209075,5222161,+37.5490672,-107.0032360,772,769,8,5,0,-6,0
08,081,4,Colorado,Moffat County,12284943819,19803411,+40.6108644,-108.2171545,13183,13283,170,81,19,-8,0
08,083,4,Colorado,Montezuma County,5255990025,27208195,+37.3380247,-108.5957864,26152,26183,263,279,-17,66,-2
08,085,4,Colorado,Montrose County,5804023558,4923260,+38.4075069,-108.2662815,42206,42758,428,434,15,543,0
08,087,4,Colorado,Morgan County,3316441486,34663098,+40.2631590,-103.8122102,28769,29068,438,240,171,-70,0
08,089,4,Colorado,Otero County,3268424427,20092434,+37.8841698,-103.7212597,18338,18278,216,235,7,-49,1
08,091,4,Colorado,Ouray County,1402719363,1599543,+38.1547313,-107.7884802,4822,4952,20,34,1,141,2
08,093,4,Colorado,Park County,5682182508,43519840,+39.1189141,-105.7176479,18525,18845,134,117,-7,307,3
08,095,4,Colorado,Phillips County,1781724976,301808,+40.5947117,-102.3451047,4285,4265,42,57,23,-28,0
08,097,4,Colorado,Pitkin County,2514104907,6472577,+39.2175376,-106.9161587,17976,17767,130,55,93,-380,3
08,099,4,Colorado,Prowers County,4243429484,15345176,+37.9581814,-102.3921613,12079,12172,158,115,17,34,-1
08,101,4,Colorado,Pueblo County,6179964847,30219283,+38.1706581,-104.4898924,167422,168424,1808,1834,65,968,-5
08,103,4,Colorado,Rio Blanco County,8342275014,4868111,+39.9726223,-108.2007155,6330,6324,62,43,11,-37,1
08,105,4,Colorado,Rio Grande County,2361956092,984295,+37.4858534,-106.4531280,11271,11267,115,113,12,-17,-1
08,107,4,Colorado,Routt County,6117602807,15831744,+40.4836638,-106.9877021,25507,25638,207,133,43,14,0
08,109,4,Colorado,Saguache County,8206547705,4454510,+38.0316514,-106.2346662,6840,6824,69,59,9,-34,-1
08,111,4,Colorado,San Juan County,1003660672,2035929,+37.7810492,-107.6702567,764,728,4,4,0,-37,1
08,113,4,Colorado,San Miguel County,3332606082,5204095,+38.0093190,-108.4272635,8180,8179,61,24,41,-79,0
08,115,4,Colorado,Sedgwick County,1419419016,3530746,+40.8715679,-102.3553579,2276,2248,13,32,-1,-8,0
08,117,4,Colorado,Summit County,1575590637,28283537,+39.6210227,-106.1375545,30817,31011,266,69,101,-105,1
08,119,4,Colorado,Teller County,1442732301,4946547,+38.8699759,-105.1873651,25113,25388,176,198,-3,300,0
08,121,4,Colorado,Washington County,6521806798,15207401,+39.9657899,-103.2097445,4888,4908,47,48,-1,21,1
08,123,4,Colorado,Weld County,10320918528,82403821,+40.5559610,-104.3836660,314815,324492,4360,1856,363,6778,32
08,125,4,Colorado,Yuma County,6123763561,11134665,+40.0007703,-102.4216491,9947,10019,135,93,47,-17,0
09,001,1,Connecticut,Fairfield County,1618659464,549285481,+41.2274128,-073.3670614,943971,943332,9603,6960,4737,-8080,61
09,003,1,Connecticut,Hartford County,1903543898,40543777,+41.8060534,-072.7329157,892580,891720,9126,8275,3454,-5188,23
09,005,1,Connecticut,Litchfield County,2384120288,62342856,+41.7918833,-073.2354042,181095,180333,1382,1838,263,-562,-7
09,007,1,Connecticut,Middlesex County,956493754,180679140,+41.4330028,-072.5227802,162870,162436,1248,1552,237,-359,-8
09,009,1,Connecticut,New Haven County,1565683007,667074958,+41.3497185,-072.9002033,856971,854757,8512,7887,2740,-5598,19
09,011,1,Connecticut,New London County,1722711022,276663467,+41.4726517,-072.1086339,266285,265206,2502,2521,326,-1385,-1
09,013,1,Connecticut,Tolland County,1062807466,17549693,+41.8580807,-072.3409779,150689,150721,1134,1048,449,-503,0
09,015,1,Connecticut,Windham County,1328478482,21477921,+41.8249987,-071.9907017,117059,116782,1060,1068,117,-384,-2
10,001,3,Delaware,Kent County,1517888728,549776901,+39.0970884,-075.5029819,178540,180786,2127,1757,62,1812,2
10,003,3,Delaware,New Castle County,1104157957,175368158,+39.5759152,-075.6441324,557550,558753,6268,4916,69,-201,-17
10,005,3,Delaware,Sussex County,2424573396,674146105,+38.6732275,-075.3370237,229389,234225,2288,2781,-58,5350,37
11,001,3,District of Columbia,District of Columbia,158340389,18687196,+38.9042474,-077.0165167,701547,705749,9493,5677,2604,-2203,-15
12,001,3,Florida,Alachua County,2267634813,241567998,+29.6757403,-082.3572210,268851,269043,2775,2081,798,-1302,2
12,003,3,Florida,Baker County,1515738968,9686120,+30.3244416,-082.3022838,28353,29210,322,273,5,802,1
12,005,3,Florida,Bay County,1964743641,711110042,+30.2382176,-085.6316798,186240,174705,2222,1989,277,-12080,35
12,007,3,Florida,Bradford County,761362115,16905201,+29.9523863,-082.1666793,27752,28201,285,349,2,507,4
12,009,3,Florida,Brevard County,2628793422,1403880653,+28.2983112,-080.7003334,595203,601942,5258,7468,429,8509,11
12,011,3,Florida,Broward County,3115289087,310801098,+26.1935353,-080.4766834,1946107,1952778,21829,16032,13055,-12153,-28
12,013,3,Florida,Calhoun County,1469394565,18070425,+30.3888013,-085.1979155,14543,14105,133,165,0,-409,3
12,015,3,Florida,Charlotte County,1764058559,458736680,+26.8689745,-081.9412782,184849,188910,1047,2841,160,5674,21
12,017,3,Florida,Citrus County,1507142302,495547944,+28.8436402,-082.5248099,147682,149657,1066,2706,-18,3619,14
12,019,3,Florida,Clay County,1565946418,100824283,+29.9865835,-081.8650364,215908,219252,2183,1877,170,2875,-7
12,021,3,Florida,Collier County,5172045734,797817705,+26.1187860,-081.4009553,378201,384902,3160,3867,1906,5485,17
12,023,3,Florida,Columbia County,2065648366,9755972,+30.2216509,-082.6233712,70668,71686,804,863,4,1065,8
12,027,3,Florida,DeSoto County,1649027549,6243548,+27.1905809,-081.8062531,37368,38001,389,362,154,450,2
12,029,3,Florida,Dixie County,1826222177,410621177,+29.5808994,-083.1956656,16685,16826,141,228,-3,232,-1
12,031,3,Florida,Duval County,1975200913,403608266,+30.3352449,-081.6481132,948652,957755,13013,8855,2008,2933,4
12,033,3,Florida,Escambia County,1701552902,563919214,+30.6116382,-087.3388996,315104,318316,3804,3536,204,2726,14
12,035,3,Florida,Flagler County,1256519820,221918896,+29.4748909,-081.2862532,112085,115081,807,1385,21,3537,16
12,037,3,Florida,Franklin County,1411908392,1275539662,+29.8101756,-084.7991742,11676,12125,94,111,2,458,6
12,039,3,Florida,Gadsden County,1337233845,31646697,+30.5786866,-084.6126072,45927,45660,520,522,41,-303,-3
12,041,3,Florida,Gilchrist County,905705573,14362143,+29.7234556,-082.7958011,18284,18582,182,206,3,318,1
12,043,3,Florida,Glades County,2089001842,466834350,+26.9548102,-081.1908197,13686,13811,64,129,15,173,2
12,045,3,Florida,Gulf County,1433401108,494650564,+29.9072571,-085.2565366,16146,13639,112,186,-2,-2461,30
12,047,3,Florida,Hamilton County,1330689567,13659798,+30.4911868,-082.9510714,14262,14428,164,129,-2,132,1
12,049,3,Florida,Hardee County,1651311553,1457910,+27.4928458,-081.8215798,27168,26937,339,193,-2,-376,1
12,051,3,Florida,Hendry County,2994619266,87037213,+26.5399670,-081.1521142,41336,42022,576,356,341,126,-1
12,053,3,Florida,Hernando County,1224962206,300591492,+28.5730426,-082.4662272,190582,193920,1597,2850,50,4530,11
12,055,3,Florida,Highlands County,2635685460,230708988,+27.3410799,-081.3423534,104933,106221,854,1627,258,1799,4
12,057,3,Florida,Hillsborough County,2646772012,631505816,+27.9066072,-082.3497186,1451919,1471968,17267,11696,5266,9183,29
12,059,3,Florida,Holmes County,1240232912,26393538,+30.8620072,-085.8159385,19443,19617,198,250,-3,228,1
12,061,3,Florida,Indian River County,1302203837,295578902,+27.7005283,-080.5747894,157187,159923,1283,2177,205,3407,18
12,063,3,Florida,Jackson County,2378066187,94242663,+30.7892485,-085.2088141,48112,46414,502,636,29,-1606,13
12,065,3,Florida,Jefferson County,1549012954,99610823,+30.4245577,-083.8908594,14321,14246,122,146,6,-56,-1
12,067,3,Florida,Lafayette County,1407256297,11817999,+29.9900661,-083.1785097,8691,8422,63,77,-5,-254,4
12,069,3,Florida,Lake County,2462450874,534024151,+28.7641128,-081.7122822,356720,367118,3388,4431,215,11162,64
12,071,3,Florida,Lee County,2023963480,1116067200,+26.5590348,-081.8919943,754470,770577,6760,7950,2183,15043,71
12,073,3,Florida,Leon County,1727237331,90397079,+30.4593104,-084.2778004,291657,293582,2984,1945,420,479,-13
12,075,3,Florida,Levy County,2896183010,762935040,+29.2844566,-082.7834620,40798,41503,409,551,-1,845,3
12,077,3,Florida,Liberty County,2164099094,19582444,+30.2598494,-084.8685805,8427,8354,71,77,-5,-62,0
12,079,3,Florida,Madison County,1804001484,49634046,+30.4472325,-083.4704159,18540,18493,177,239,15,1,-1
12,081,3,Florida,Manatee County,1925994820,386168924,+27.4816825,-082.3687669,394387,403253,3482,4334,710,8954,54
12,083,3,Florida,Marion County,4113978836,192297049,+29.2028047,-082.0431004,359062,365579,3495,5162,15,8136,33
12,085,3,Florida,Martin County,1408486860,542095986,+27.0836036,-080.3982011,160742,161000,1258,2026,71,962,-7
12,086,3,Florida,Miami-Dade County,4920565755,1376144237,+25.6105799,-080.4970989,2714854,2716940,30789,21689,38016,-45174,144
12,087,3,Florida,Monroe County,2546034512,7133349995,+24.7688833,-080.9532703,74757,74228,685,736,273,-750,-1
12,089,3,Florida,Nassau County,1680074659,200051074,+30.6059629,-081.7650867,85936,88625,858,979,-15,2813,12
12,091,3,Florida,Okaloosa County,2409272023,393297372,+30.6658510,-086.5941872,206934,210738,2692,1940,76,2961,15
12,093,3,Florida,Okeechobee County,1992107752,317943020,+27.3855924,-080.8873884,41654,42168,542,447,61,358,0
12,095,3,Florida,Orange County,2335820971,262462219,+28.5143906,-081.3232839,1381540,1393452,16922,8890,7258,-3333,-45
12,097,3,Florida,Osceola County,3438372945,462245351,+28.0590267,-081.1393116,368456,375751,4498,2465,1208,4041,13
12,099,3,Florida,Palm Beach County,5087468869,1084901519,+26.6491257,-080.4483542,1482876,1496770,14947,15460,7748,6712,-53
12,101,3,Florida,Pasco County,1933633890,315641629,+28.3077107,-082.4648324,539090,553947,5186,6466,519,15563,55
12,103,3,Florida,Pinellas County,709079114,865966111,+27.9031078,-082.7395188,973058,974996,8104,12833,1336,5351,-20
12,105,3,Florida,Polk County,4655603728,551339930,+27.9536488,-081.6935337,706597,724777,8043,7237,673,16638,63
12,107,3,Florida,Putnam County,1885167063,256548276,+29.5938964,-081.7320389,74043,74521,826,1033,-24,705,4
12,109,3,Florida,St. Johns County,1555456032,572308820,+29.8904875,-081.4000404,253814,264672,2216,2105,83,10628,36
12,111,3,Florida,St. Lucie County,1480568023,300932235,+27.3798137,-080.4435357,320425,328297,3082,3501,603,7656,32
12,113,3,Florida,Santa Rosa County,2622050628,418020790,+30.7012689,-087.0128900,179295,184313,1971,1692,-68,4787,20
12,115,3,Florida,Sarasota County,1439998180,438480422,+27.1843855,-082.3658351,426329,433742,2835,6127,724,9945,36
12,117,3,Florida,Seminole County,801150340,93274757,+28.6900918,-081.1319894,468122,471826,4714,3672,836,1840,-14
12,119,3,Florida,Sumter County,1442966763,58774363,+28.7141008,-082.0743472,128719,132420,478,2017,-57,5269,28
12,121,3,Florida,Suwannee County,1783342112,9593307,+30.1892438,-082.9927542,44179,44417,444,561,-5,361,-1
12,123,3,Florida,Taylor County,2702180425,489194882,+30.0099084,-083.6094825,21545,21569,216,258,4,62,0
12,125,3,Florida,Union County,630804540,16049423,+30.0542796,-082.3669180,15328,15237,149,224,0,-16,0
12,127,3,Florida,Volusia County,2852204344,857791723,+29.0577690,-081.1617920,546101,553284,4933,7178,420,8975,33
12,129,3,Florida,Wakulla County,1570615733,334902363,+30.1394320,-084.3748463,32413,33739,329,276,-2,1263,12
12,131,3,Florida,Walton County,2687740188,522795160,+30.6312106,-086.1766139,70732,74071,780,718,5,3252,20
12,133,3,Florida,Washington County,1514305977,81008176,+30.6022166,-085.6627968,24793,25473,257,305,9,715,4
13,001,3,Georgia,Appling County,1316423275,10328007,+31.7397120,-082.2901025,18526,18386,225,213,2,-154,0
13,003,3,Georgia,Atkinson County,887636792,4701677,+31.2968056,-082.8781511,8262,8165,122,61,-1,-156,-1
13,005,3,Georgia,Bacon County,735776603,4499926,+31.5502095,-082.4514325,11132,11164,158,108,-5,-14,1
13,007,3,Georgia,Baker County,885665383,18598654,+31.3195798,-084.4548812,3086,3038,30,22,-1,-55,0
13,009,3,Georgia,Baldwin County,670027542,24802965,+33.0594897,-083.2554566,44893,44890,411,480,27,42,-3
13,011,3,Georgia,Banks County,601022383,4593262,+34.3519216,-083.4984409,18972,19234,219,158,11,191,-1
13,013,3,Georgia,Barrow County,417082276,4909657,+33.9920094,-083.7123025,80834,83240,1062,659,44,1949,10
13,015,3,Georgia,Bartow County,1188568909,27370203,+34.2409175,-084.8381879,106378,107738,1268,982,20,1050,4
13,017,3,Georgia,Ben Hill County,647812569,9803929,+31.7407715,-083.1471970,16822,16700,197,225,6,-100,0
13,019,3,Georgia,Berrien County,1174237672,11673014,+31.2886522,-083.2278695,19266,19397,236,237,12,120,0
13,021,3,Georgia,Bibb County,645938978,14264344,+32.8088446,-083.6941941,152903,153159,2074,1745,130,-193,-10
13,023,3,Georgia,Bleckley County,559106469,8441079,+32.4354034,-083.3317174,12821,12873,129,110,5,28,0
13,025,3,Georgia,Brantley County,1147949245,10297607,+31.1973339,-081.9829779,18985,19109,221,216,1,118,0
13,027,3,Georgia,Brooks County,1277341272,11955761,+30.8229337,-083.5819054,15479,15457,149,199,12,17,-1
13,029,3,Georgia,Bryan County,1133242924,43792586,+32.0179692,-081.4385431,38059,39627,541,258,-3,1289,-1
13,031,3,Georgia,Bulloch County,1750705245,32857751,+32.3917111,-081.7440210,77242,79608,890,561,84,1935,18
13,033,3,Georgia,Burke County,2142010451,20584267,+33.0601805,-082.0001638,22439,22383,290,247,-2,-96,-1
13,035,3,Georgia,Butts County,475754783,11269640,+33.2903551,-083.9582206,24192,24936,291,278,-3,727,7
